,cc_b3m1
13716,-0.6793243173472465
13717,-0.1292326183311001
13718,-0.01824533328447231
13719,0.002849009393822044
13720,0.3608983140962181
13721,-0.19360499743979176
13722,-0.030940693746485337
13723,-0.41189464073466553
13724,0.2584698170982449
13725,-0.3311411654969145
13726,-0.19533023491342227
13727,-0.004599168714282342
13728,-0.008779172020318526
13729,0.49688502584226946
13730,0.41302461574037785
13731,0.10058282850177225
13732,0.03727847412524632
13733,0.3083364940472446
13734,-0.20333546548475034
13735,0.015210470824747802
13736,-0.313681470807321
13737,-0.16701275563208995
13738,0.07937072440993731
13739,0.04514423212043184
13740,0.13827666176002396
13741,0.030272942444906192
13742,0.11642749872135028
13743,0.14784648831872538
13744,0.013066940738772459
13745,0.158307115255079
13746,-0.006759068269897028
13747,0.35162952606883735
13748,-0.3202473261805263
13749,-0.04919749453476463
13750,-0.21460796322547715
13751,-0.48055636233213583
13752,0.1506563781896677
13753,0.23274442349129387
13754,0.4203334403614978
13755,0.33591304111870457
13756,-0.06617663356828096
13757,0.37076056297420124
13758,-0.16544373807533752
13759,-0.3365115021464078
13760,-0.18158024758160352
13761,0.07162652957889115
13762,0.015578801293624878
13763,0.274418078008118
13764,-0.23110068643043746
13765,-0.09462849633534987
13766,0.06686383144096197
13767,0.4503257345466576
13768,0.1290494432753171
13769,-0.11282373938139934
13770,-0.09916453710155437
13771,0.2299835968107189
13772,0.44063314943990584
13773,-0.022589027159529707
13774,-0.42523013247691743
13775,-0.23541222735555323
13776,-0.59906624253167
13777,-0.039743329604275957
13778,0.3336511224054597
13779,0.21707431044449432
13780,0.3120617154956946
13781,0.07182705332652617
13782,-0.17616057296169085
13783,0.21243539021713076
13784,0.1752550099630099
13785,0.2732936552210621
13786,-0.3127305169226551
13787,-0.24240773991566833
13788,-0.23277661522164728
13789,-0.1938932653495975
13790,-0.0005219143546648652
13791,-0.15165609955213455
13792,0.18828858762955925
13793,0.7322699430463286
13794,-0.07865286368696545
13795,0.0664946832288722
13796,0.051323959208430914
13797,0.28306653970827167
13798,0.08748259402227987
13799,-0.22462734664538697
13800,-0.2864688690001884
13801,-0.3832098518853
13802,-0.17191447242827174
13803,-0.44563146716841295
13804,0.08179010306856238
13805,-0.1292152701782996
13806,-0.4368321459755702
13807,0.10835237206289072
13808,-0.4387846588287889
13809,0.13541795767538645
13810,0.08110732131543497
13811,0.16883597074970336
13812,0.01287368471020045
13813,0.015150588273510124
13814,-0.016351569590606907
13815,-0.11098220484646149
13816,-0.23653053479261033
13817,-0.14552494072904576
13818,0.09897837336445647
13819,-0.006348767888576745
13820,0.16902095323324406
13821,0.4871292250584798
13822,0.07389737702186672
13823,-0.013490174511410657
13824,-0.36215065018785
13825,-0.02030253175741592
13826,-0.033961335586052854
13827,-0.0104445979930059
13828,0.19471229226311237
13829,-0.02973384463980544
13830,0.5134253467543601
13831,-0.23401382825732853
13832,0.10730993994985916
13833,-0.341361739556012
13834,0.292484240605857
13835,0.47074992669450033
13836,0.5044838924861033
13837,0.5429884375721308
13838,-0.19433165934528773
13839,0.6383764516231949
13840,0.3596708887647253
13841,0.10088679739210882
13842,0.08398021592208949
13843,0.2813965782018446
13844,0.4051760383766325
13845,0.43411722009310516
13846,0.2223365434741975
13847,0.12304123745589735
13848,0.7050514127231082
13849,0.3574214975183878
13850,0.4353203293570598
13851,0.30082817407233264
13852,-0.05667336220673924
13853,0.46044504472248526
13854,0.2016515893098596
13855,0.23940804668137794
13856,-0.19174088658932043
13857,0.0433532677535613
13858,-0.1511405061315667
13859,-0.1620718710381741
13860,-0.4662729911566146
13861,-0.24925769240076967
13862,-0.4324530755146867
13863,-0.49939256629436457
13864,-0.47054113433250144
13865,-0.2992485232516078
13866,-0.06833562186235476
13867,-0.28138941331579126
13868,-0.41198562778594194
13869,-0.39120151470979003
13870,-0.26741992627767
13871,-0.2800644765354683
13872,0.061364972391380945
13873,-0.12770184812728225
13874,-0.0475210315588761
13875,-0.5461897080384155
13876,-0.08706942181954425
13877,0.039435435218496906
13878,0.0073400951886704036
13879,-0.36508351577881193
13880,-0.4111904402965827
13881,-0.29431149611344853
13882,-0.15513754759462017
13883,-0.09872466113960776
13884,-0.30565674336888726
13885,0.029514630465320657
13886,-0.08386520202699543
13887,-0.1483327479367409
13888,-0.05529193154319767
13889,-0.5179677505451812
13890,-0.2769068762006377
13891,-0.41125053241362863
13892,-0.5113977364597861
13893,-0.24284600115318788
13894,0.19627558549415625
13895,-0.10592887005975626
13896,-0.16672906778401586
13897,-0.14925984314212837
13898,0.17197981012415475
13899,0.20130553794261807
13900,-0.23262320570665285
13901,0.060479071758714475
13902,-0.4233009588797385
13903,-0.3710096651729957
13904,-0.18528558774470927
13905,-0.30356686894407403
13906,-0.21135149850054002
13907,-0.02056985959718105
13908,-0.18206707857436832
13909,-0.3675647401275661
13910,0.0967431105069938
13911,-0.9229684746250317
13912,-0.3472734112071407
13913,-0.2988402878297123
13914,0.06699287513155738
13915,0.00598926558196311
13916,-0.03215592795607236
13917,-0.03837911440806252
13918,-0.05859489159265685
13919,0.46683437086246826
13920,-0.20405059961751437
13921,-0.15094737762921007
13922,-0.17988435628582344
13923,0.03518753966005761
13924,-0.3715486103347594
13925,-0.17597740477132184
13926,-0.10267592298878014
13927,-0.1406388981406419
13928,-0.020616424891732876
13929,-0.0027816780540135255
13930,0.3789571146078039
13931,-0.22647588790074913
13932,0.3080322789172225
13933,-0.11384898295090906
13934,0.4797689575410331
13935,-0.19093681973442855
13936,0.012354185666367812
13937,-0.21835973389818797
13938,-0.3527258435429257
13939,-0.24010732141793767
13940,-0.2727414935905923
13941,-0.19320510814445235
13942,-0.33668598512240244
13943,-0.10035640838696835
13944,0.517916590644715
13945,0.40705791216775644
13946,0.3514341128886489
13947,0.03713804943318255
13948,-0.1883572696597149
13949,-0.35450039209973383
13950,-0.19923098493756441
13951,0.3550297812512735
13952,-0.1523013657332033
13953,-0.13064317828001037
13954,0.04883535206056688
13955,0.162146432513949
13956,-0.286780582099464
13957,0.18629790920712885
13958,0.06857636539638357
13959,-0.08212377956416184
13960,0.11216681381643046
13961,-0.061704134113346853
13962,0.07186494804519938
13963,-0.030308793448945437
13964,-0.2115746170370958
13965,-0.27595270178121467
13966,0.014351779672702847
13967,0.1000864805689341
13968,0.15596117648590369
13969,-0.2934499784695275
13970,0.192010058853179
13971,-0.2851279000628857
13972,-0.1359709657907695
13973,-0.20672653363246596
13974,-0.27914404503572854
13975,0.13596049321879455
13976,-0.22359809326037183
13977,-0.15697714718883837
13978,-0.3591385434424712
13979,0.43893825983099255
13980,0.01021126101155545
13981,0.05732054882013404
13982,-0.038839006248592156
13983,-0.17202368425322945
13984,0.07067274903156928
13985,-0.43963165268162996
13986,-0.20417999202177306
13987,-0.2513609454081571
13988,0.137150271931624
13989,0.10264259118987162
13990,-0.12567138362128372
13991,0.17890560498129204
13992,-0.16229359787279662
13993,0.23377504195349186
13994,-0.09757761262615006
13995,-0.21606753828197434
13996,-0.2340169883124723
13997,-0.30343319455975326
13998,-0.34155617026301144
13999,-0.5399695765815764
14000,3.3036816370441215
14001,10.233710451009625
14002,9.065990191975342
14003,4.41405362780214
14004,0.3691089498607596
14005,-0.3706411678514989
14006,2.9963957910037564
14007,2.7122374343236917
14008,2.512383398365677
14009,1.3167646694015849
14010,0.7434534909301389
14011,0.15389697663510038
14012,-0.8547501644455906
14013,-0.596378976658583
14014,-1.41705922082308
14015,-0.2261887115184349
14016,-1.4414565036848064
14017,-0.6407204237567523
14018,-0.13613522594125538
14019,0.16796904079562847
14020,0.6285164393731293
14021,0.27070987533735735
14022,0.4496413505668926
14023,-0.37096213456943516
14024,0.45494051240504785
14025,-0.8451981306414451
14026,-0.2774765067757885
14027,-0.6429429159893862
14028,-0.47071904632610284
14029,0.10252025812112286
14030,-0.10596911248839369
14031,0.5998014019854354
14032,0.08718056624685211
14033,1.5088325469099688
14034,0.875609704999599
14035,1.2835445323481052
14036,0.3381089249637963
14037,0.5828249603426379
14038,-0.0862005242313355
14039,-0.6980374036017105
14040,-0.4229042789643582
14041,-1.0091559184826995
14042,-0.18274865760350334
14043,-1.0902705295852906
14044,-0.7373822969567172
14045,-1.1395601641699855
14046,-1.1803801435349373
14047,-0.5770628758008254
14048,-1.1101568151236947
14049,-0.8202035341484626
14050,-1.0955837090685474
14051,-0.6493127186301848
14052,-0.6612932490620729
14053,-1.101832415055175
14054,-0.9520738001641051
14055,-0.5483362075127047
14056,-0.1811457288418339
14057,-0.6436155381808746
14058,-0.19097178856755903
14059,-0.7752909596416453
14060,-0.5402743141759441
14061,-1.1219949263777629
14062,-1.1939365626849927
14063,-0.8976588768723133
14064,-1.2370858207962616
14065,-1.225284312991798
14066,-1.2762033592105748
14067,-0.41998805900200153
14068,-0.882650847161333
14069,-0.20236542021402926
14070,0.3936521666674455
14071,0.8795241828033635
14072,0.8823970203236176
14073,1.8418536490594537
14074,1.7099031541276197
14075,2.4178818923839316
14076,2.06666037744651
14077,1.2126742197820821
14078,1.5968984163399176
14079,0.5587114056820486
14080,1.3792693723731126
14081,0.6637967838805503
14082,1.1274774529904459
14083,0.2617658886475054
14084,0.464383288928075
14085,0.27470616828652084
14086,-0.6397181172399673
14087,-0.4848643503759309
14088,-1.4248702860609885
14089,-1.1437915790556668
14090,-1.3140738142008663
14091,-1.2845742276125502
14092,-1.685919120325293
14093,-0.648941745329318
14094,0.1966985653272415
14095,0.5096834132284798
14096,1.4275625202882898
14097,0.8968962686646176
14098,1.7920783790403618
14099,0.4899535333822618
14100,2.231667984499871
14101,1.592830971731277
14102,1.2944772848607053
14103,0.9157635624634644
14104,0.1858387084069104
14105,0.4112403362049015
14106,-0.7854916168652935
14107,-0.060337042276904285
14108,-1.215159713348875
14109,-0.8800875809179338
14110,-1.4186372026245309
14111,-1.5142462243024166
14112,-1.0548274069885375
14113,-1.2502079035423135
14114,-0.8973404504986018
14115,-1.2396845502910274
14116,-0.46218873491289525
14117,-1.597377120227173
14118,-0.6967319764444113
14119,-1.3987077676482302
14120,-0.700071423100157
14121,-0.4326231580527091
14122,-1.178048056327448
14123,-0.4024369498117757
14124,-0.8186242109466484
14125,-0.26213414866444396
14126,-0.6250543199577159
14127,0.413297411407644
14128,0.5030285603255429
14129,1.078737137969087
14130,1.0453113064641224
14131,1.202068657111563
14132,2.014625188206322
14133,1.5049425873902091
14134,1.9980447699338661
14135,0.8678056885291534
14136,0.7825728856138197
14137,0.10944936350785817
14138,-0.11070158814986897
14139,-0.3633936945285301
14140,-1.0043997832844047
14141,-0.1578007211875727
14142,-0.6053358788082601
14143,-0.2072575950056672
14144,-0.4292005980550737
14145,0.898315170025926
14146,0.22920788696318795
14147,1.1627274490854962
14148,0.9419206345510993
14149,1.2225448702137056
14150,1.8305961952591918
14151,1.081729406438292
14152,1.913625513851862
14153,1.1307955396755958
14154,1.3604261888272333
14155,0.501643141125653
14156,0.637509722507918
14157,0.2980692526347326
14158,0.3047666167354599
14159,0.3743633689717729
14160,0.3090199411893657
14161,0.3640621717297563
14162,-0.8232768200807712
14163,-0.6687602225857496
14164,-0.4587210843701719
14165,-0.690888454583158
14166,-0.970098264564367
14167,-1.2786968341765625
14168,-0.618889864420975
14169,-0.3940140585075955
14170,0.2923367514172206
14171,-0.6512290910403458
14172,0.25623637288564716
14173,-0.6861848324893742
14174,-0.9035568358251247
14175,-1.3745578812966706
14176,-1.6720496690319653
14177,-0.7774715729256219
14178,-1.3952814077421882
14179,-1.110025475549869
14180,-1.0097492071821863
14181,-0.043334011290756536
14182,-0.6667491207936633
14183,-0.4555389339433491
14184,0.12845839238112333
14185,-0.34147633852113657
14186,-0.2676633074508361
14187,-0.7559184665720791
14188,-0.6999952380891692
14189,-1.2133052368774493
14190,-1.1448740357705205
14191,-1.4180880949964108
14192,-1.793824967083121
14193,-0.8604108336002216
14194,-1.5847135617110286
14195,-1.0697485161905789
14196,-0.8754422026908273
14197,-0.5727292382906413
14198,-0.5035290422733496
14199,-0.5418570397730456
14200,-0.09963432469704436
14201,-0.584857849215318
14202,-0.35203434707792525
14203,-0.3966108800613348
14204,-0.06671683484550606
14205,-0.4588196741567643
14206,0.2317595184371175
14207,0.44474084198583164
14208,0.343173562603047
14209,0.946237459808545
14210,0.9009498888641367
14211,0.9190991482570467
14212,1.066142228705024
14213,1.344440613106645
14214,1.7209567721722205
14215,2.317850130449674
14216,2.1874470411960516
14217,2.836509015074511
14218,1.4134300775834001
14219,2.071770951640655
14220,1.3075829206366372
14221,0.25446138309366617
14222,0.1569376983092008
14223,-0.4569725165159575
14224,0.26883807967347284
14225,-0.6784360387928388
14226,0.19847551563921417
14227,0.07245712825750683
14228,0.447076540180424
14229,0.10211251656095932
14230,0.4151532767635686
14231,-0.06027699165929867
14232,-0.763435144436925
14233,-0.10452362520165259
14234,-1.3833528440707443
14235,-0.2881118495088977
14236,-1.3289473763890909
14237,-0.9142641406457859
14238,-0.24958603419201797
14239,-0.30216581462964065
14240,-0.004287383022037794
14241,-0.44541027318214166
14242,0.040955133402610144
14243,-0.2987798719021715
14244,0.7216671873231713
14245,0.1613093284462419
14246,0.23450039534057865
14247,-0.3408817783809681
14248,-0.23495860235772348
14249,-0.5314601238712982
14250,-1.1565857789212908
14251,-0.8068379249661968
14252,-1.0896041772973817
14253,0.12512714100247813
14254,-0.6500152136103381
14255,0.1957143224379161
14256,-0.38434715855249557
14257,-0.6306025067025676
14258,-0.41167396466669626
14259,-0.6865355929319392
14260,0.44249152595836794
14261,-0.37020685511739515
14262,-0.36715445525162593
14263,0.00043603376156031715
14264,0.3548722125046
14265,0.30271193965865706
14266,1.1228836059687834
14267,1.219029660281568
14268,0.8989443486638571
14269,0.7423767842092808
14270,-0.06193244293368583
14271,-0.11157230059195022
14272,-0.7401141560948856
14273,0.16373004154705928
14274,-0.6643347970777276
14275,-0.011367983515080837
14276,-0.1458359277816168
14277,0.16102873206081725
14278,0.5919425266624305
14279,1.0045469479112041
14280,1.5171767224882782
14281,1.0035082186185678
14282,0.9583627459575217
14283,0.6051254461314075
14284,0.7842849652386228
14285,0.7792985076209629
14286,0.9793683725820745
14287,0.575422790745586
14288,0.5406349832270614
14289,0.5556603584259232
14290,-0.4517560008564878
14291,0.5242677840116663
14292,0.5398862511855604
14293,0.808481135672114
14294,0.4060098302894417
14295,-0.00447371644248129
14296,0.3654611800130674
14297,-0.03521132306133268
14298,0.2640644845851998
14299,-0.33550931820354
14300,0.5839010824042656
14301,0.793079780495443
14302,0.8072978739415078
14303,0.5806134355782202
14304,0.3280384702362653
14305,0.3729963687765405
14306,0.12806988102310335
14307,-0.35625714622506877
14308,-0.2751982848354597
14309,-0.043823969158721
14310,-0.5071620114553248
14311,-0.5802494311377338
14312,-0.5349949686543152
14313,-0.7877623915079983
14314,-0.22136903173210598
